id,transformers,date_id,month,is_weekend,time,L1,L2,L3,L4,L5,L6,y
M2_D00276_23_00,M2,D00276,11,1,23:00,27.9788,23.3481,4.3611,7.037000000000001,4.2085,2.7081,21.7308
M2_D00276_23_30,M2,D00276,11,1,23:30,27.3502,22.4631,4.9686,6.7855,3.9407,2.7085,21.4018
M2_D00279_00_00,M2,D00279,10,0,0:00,37.8216,33.9363,3.5824,10.6386,8.2433,0.6509,20.1932
M2_D00279_00_30,M2,D00279,10,0,0:30,37.611999999999995,33.4266,3.582,10.6388,7.9212,1.2744,19.7537
M2_D00279_01_00,M2,D00279,10,0,1:00,36.3557,32.2742,3.5824,9.885,7.3584,0.6075,19.5335
M2_D00279_01_30,M2,D00279,10,0,1:30,36.5653,33.0382,3.5821,10.8065,8.4305,0.6076,19.4237
M2_D00279_02_00,M2,D00279,10,0,2:00,37.5703,33.1586,3.5823,11.4349,8.7258,1.3221,19.0947
M2_D00279_02_30,M2,D00279,10,0,2:30,36.1464,32.2341,3.5825,10.6806,8.1355,0.6454,18.8746
M2_D00279_03_00,M2,D00279,10,0,3:00,32.628,28.951,4.1051,9.3822,7.1706,0.6829,18.7646
M2_D00279_03_30,M2,D00279,10,0,3:30,32.4604,28.6688,3.3689999999999998,9.2569,7.1841,0.6187,18.8744
M2_D00279_04_00,M2,D00279,10,0,4:00,32.2511,28.0255,4.0245,9.3404,6.8893,1.2422,19.3142
M2_D00279_04_30,M2,D00279,10,0,4:30,32.2507,28.066,4.6592,9.0471,6.8086,1.2583,19.4245
M2_D00279_05_00,M2,D00279,10,0,5:00,31.8738,28.4681,3.4539999999999997,8.7537,6.7016,0.6134,19.8632
M2_D00279_05_30,M2,D00279,10,0,5:30,34.9319,30.6526,4.6705,10.4292,7.8949,0.7308,20.0833
M2_D00279_06_00,M2,D00279,10,0,6:00,35.4756,31.0684,4.6704,10.1364,7.5996,1.3431,20.0833
M2_D00279_06_30,M2,D00279,10,0,6:30,33.047,29.3929,3.9291,8.6705,6.568,0.6135,20.1931
M2_D00279_07_00,M2,D00279,10,0,7:00,36.6068,31.9664,4.5421,9.5919,6.8761,1.3974,20.3034
M2_D00279_07_30,M2,D00279,10,0,7:30,38.1567,34.2045,4.5423,9.3822,6.8486,1.3861,20.3035
M2_D00279_08_00,M2,D00279,10,0,8:00,36.6067,33.3062,3.7109,8.922,6.6082,0.6237,20.3028
M2_D00279_08_30,M2,D00279,10,0,8:30,34.764,32.0868,2.8789999999999996,8.6705,6.6077,0.0001,19.5336
M2_D00279_09_00,M2,D00279,10,0,9:00,34.3454,32.4486,2.8791,8.2512,6.5678,0.0004,19.2044
M2_D00279_09_30,M2,D00279,10,0,9:30,36.5227,33.7485,2.8792,10.0943,8.2291,0.0001,18.9847
M2_D00279_10_00,M2,D00279,10,0,10:00,38.9101,36.1883,2.8793,10.974,8.7658,0.0003,18.9848
M2_D00279_10_30,M2,D00279,10,0,10:30,38.952,36.0536,2.8791,10.8902,8.6319,0.0002,18.9845
M2_D00279_11_00,M2,D00279,10,0,11:00,39.329,36.537,2.8792,10.5134,8.3233,0.0003,18.9848
M2_D00279_11_30,M2,D00279,10,0,11:30,37.8219,35.3305,2.8792,10.22,8.0019,0.0002,19.0945
M2_D00279_12_00,M2,D00279,10,0,12:00,37.150999999999996,35.1157,2.8793,9.8847,7.9077,0.0005,19.4236
M2_D00279_12_30,M2,D00279,10,0,12:30,37.4021,34.6872,2.8795,10.9315,8.8064,0.0003,19.6438
M2_D00279_13_00,M2,D00279,10,0,13:00,36.7743,34.6734,2.8789999999999996,10.8481,8.8061,0.0004,19.7537
M2_D00279_13_30,M2,D00279,10,0,13:30,38.408,36.4426,2.8792,11.9373,9.8247,0.0003,20.0832
M2_D00279_14_00,M2,D00279,10,0,14:00,35.6437,33.4403,2.8791,10.0107,7.9616,0.0003,20.4129
M2_D00279_14_30,M2,D00279,10,0,14:30,37.6957,35.5981,1.6101,10.1777,8.1756,0.0005,21.0725
M2_D00279_15_00,M2,D00279,10,0,15:00,41.424,39.4453,1.6101,12.3979,10.1328,0.0004,21.6213
M2_D00279_15_30,M2,D00279,10,0,15:30,43.81100000000001,41.3084,2.2178,13.4868,10.802999999999999,0.0002,21.9515
M2_D00279_16_00,M2,D00279,10,0,16:00,44.6487,40.4636,4.0415,13.6547,10.5084,1.4126,22.3904
M2_D00279_16_30,M2,D00279,10,0,16:30,46.6174,42.126000000000005,4.6592,14.1568,10.6287,1.3061,22.7198
M2_D00279_17_00,M2,D00279,10,0,17:00,46.2402,41.2276,5.2774,13.2779,9.7842,1.3751,23.0493
M2_D00279_17_30,M2,D00279,10,0,17:30,46.4077,42.3401,4.3926,13.2359,10.0259,1.258,23.4892
M2_D00279_18_00,M2,D00279,10,0,18:00,47.6641,43.0237,4.7553,13.5708,10.1999,0.6075,23.8184
M2_D00279_18_30,M2,D00279,10,0,18:30,45.6538,40.598,4.7551,13.1519,9.7576,1.2153,23.8181
M2_D00279_19_00,M2,D00279,10,0,19:00,42.1355,38.199,4.0785,11.0997,8.2299,0.6079,24.1481
M2_D00279_19_30,M2,D00279,10,0,19:30,42.6804,38.0242,4.6593,11.4763,8.484,0.6132,24.2583
M2_D00279_20_00,M2,D00279,10,0,20:00,42.7639,37.8098,4.6593,12.1465,8.8057,1.2264,24.2581
M2_D00279_20_30,M2,D00279,10,0,20:30,44.6067,39.8204,4.2543,13.2772,9.9455,1.2262,24.3682
M2_D00279_21_00,M2,D00279,10,0,21:00,44.3136,39.257,4.2541,12.7327,9.4225,1.2315,24.4779
M2_D00279_21_30,M2,D00279,10,0,21:30,43.6433,39.5786,4.2544,13.1105,10.0793,0.6716,24.5879
M2_D00279_22_00,M2,D00279,10,0,22:00,43.6438,39.5925,4.2545,13.4454,10.4412,0.6293,24.8077
M2_D00279_22_30,M2,D00279,10,0,22:30,41.591,36.7648,4.2541,12.7754,9.4764,1.4183,24.9171
M2_D00279_23_00,M2,D00279,10,0,23:00,40.0834,37.2736,2.5268,12.187999999999999,9.8249,0.0004,24.9171
M2_D00279_23_30,M2,D00279,10,0,23:30,40.7533,36.3217,3.9133,12.4815,9.4224,1.2472,24.9172
M2_D00286_00_00,M2,D00286,9,0,0:00,37.1091,38.3727,-0.73,10.8484,10.1862,0.0001,33.1693
M2_D00286_00_30,M2,D00286,9,0,0:30,34.052,35.5848,0.0001,9.8426,9.4756,0.0004,33.0593
M2_D00286_01_00,M2,D00286,9,0,1:00,31.9576,34.1906,-1.5563,8.4192,8.833,-0.6395,32.949
M2_D00286_01_30,M2,D00286,9,0,1:30,35.8112,37.1126,-0.6929,10.0946,9.6508,0.0001,32.8393
M2_D00286_02_00,M2,D00286,9,0,2:00,35.9788,37.4613,-0.6607,10.0942,9.7978,0.0005,32.7299
M2_D00286_02_30,M2,D00286,9,0,2:30,35.5598,37.4213,-1.3538,10.6385,10.374,0.0003,32.5103
M2_D00286_03_00,M2,D00286,9,0,3:00,34.4709,36.4826,-1.3378,10.22,10.1064,0.0004,32.5103
M2_D00286_03_30,M2,D00286,9,0,3:30,36.0623,37.6625,-0.6073,10.9745,10.6555,0.0001,32.5101
M2_D00286_04_00,M2,D00286,9,0,4:00,33.7586,36.5766,-2.5103,9.8434,9.9316,-0.6341,32.4004
M2_D00286_04_30,M2,D00286,9,0,4:30,31.5386,34.6198,-3.1664,8.1671,8.8195,-1.2687,32.1802
M2_D00286_05_00,M2,D00286,9,0,5:00,36.397,38.5871,-2.5589,10.9319,11.0442,-1.2465,32.0702
M2_D00286_05_30,M2,D00286,9,0,5:30,33.256,35.3031,-1.9507,8.4188,8.5241,0.0004,32.0704
M2_D00286_06_00,M2,D00286,9,0,6:00,32.1674,34.8746,-2.5906,7.0781,7.7335,-0.6609,32.0703
M2_D00286_06_30,M2,D00286,9,0,6:30,34.4709,37.0329,-2.5905,9.5498,9.7305,-0.6394,32.0701
M2_D00286_07_00,M2,D00286,9,0,7:00,36.9837,39.2977,-2.5907,10.2616,10.4279,-0.6231,32.0703
M2_D00286_07_30,M2,D00286,9,0,7:30,34.2193,36.4827,-2.5906,9.1725,9.3556,0.0003,32.2903
M2_D00286_08_00,M2,D00286,9,0,8:00,32.3761,35.1829,-2.5905,7.6232,7.8547,0.0003,32.6198
M2_D00286_08_30,M2,D00286,9,0,8:30,35.1408,38.3055,-2.5908,9.005,9.2347,-0.6184,33.0593
M2_D00286_09_00,M2,D00286,9,0,9:00,38.3665,40.1418,-1.2954,10.4294,10.2399,-0.6231,33.3891
M2_D00286_09_30,M2,D00286,9,0,9:30,43.3081,39.6191,3.2684,12.0626,9.4093,0.0004,33.9383
M2_D00286_10_00,M2,D00286,9,0,10:00,42.9319,39.3243,3.8814,11.6021,8.9267,0.0001,34.5974
M2_D00286_10_30,M2,D00286,9,0,10:30,43.1829,39.2975,3.8811,11.2671,8.4845,0.0004,35.1464
M2_D00286_11_00,M2,D00286,9,0,11:00,42.5546,38.8012,3.8813,11.0994,8.4443,0.0001,36.0253
M2_D00286_11_30,M2,D00286,9,0,11:30,43.7694,40.1953,3.2573,11.5182,8.9,0.0004,37.0141
M2_D00286_12_00,M2,D00286,9,0,12:00,44.6069,41.2407,3.8591,11.6022,8.7651,0.0002,38.3332
M2_D00286_12_30,M2,D00286,9,0,12:30,44.6066,41.4285,3.859,12.272,9.5161,0.0002,39.2115
M2_D00286_13_00,M2,D00286,9,0,13:00,44.0624,40.4634,3.859,12.4817,9.6372,0.0003,39.5411
M2_D00286_13_30,M2,D00286,9,0,13:30,44.4392,41.1338,3.8593,12.9842,10.0794,0.0002,39.5413
M2_D00286_14_00,M2,D00286,9,0,14:00,44.5233,41.1201,3.8592,12.8167,9.9853,0.0003,39.7606
M2_D00286_14_30,M2,D00286,9,0,14:30,45.696000000000005,42.0985,3.8591,13.5709,10.401,0.6239,40.4197
M2_D00286_15_00,M2,D00286,9,0,15:00,44.0622,40.8255,3.8593,13.0264,10.2399,0.0001,40.4197
M2_D00286_15_30,M2,D00286,9,0,15:30,44.3978,41.2001,3.8591,12.8588,10.1058,0.0,40.4199
M2_D00286_16_00,M2,D00286,9,0,16:00,46.4075,43.4256,3.8595,13.5702,10.7089,0.0003,40.3099
M2_D00286_16_30,M2,D00286,9,0,16:30,46.2819,42.9966,3.8595,12.9009,9.7712,0.6076,39.7605
M2_D00286_17_00,M2,D00286,9,0,17:00,44.1042,40.7315,3.8594,11.5182,8.725,0.0003,39.3218
M2_D00286_17_30,M2,D00286,9,0,17:30,46.9523,43.0366,3.8593,12.7328,9.5164,1.2848,38.662
M2_D00286_18_00,M2,D00286,9,0,18:00,46.6174,42.3265,3.8595,12.9841,9.6637,0.6558,38.2233
M2_D00286_18_30,M2,D00286,9,0,18:30,47.9991,43.0773,4.4725,14.0735,10.1999,2.0366,37.7833
M2_D00286_19_00,M2,D00286,9,0,19:00,44.3551,39.2309,5.0851,11.9787,8.0553,2.6331,37.4541
M2_D00286_19_30,M2,D00286,9,0,19:30,45.4863,41.3078,4.4139,12.2303,8.9531,1.2368,37.2343
M2_D00286_20_00,M2,D00286,9,0,20:00,46.9101,42.0719,4.4351,13.11,9.3558,1.9034,36.9043
M2_D00286_20_30,M2,D00286,9,0,20:30,47.6645,42.1121,5.1284,14.9529,10.4277,2.5482,36.6846
M2_D00286_21_00,M2,D00286,9,0,21:00,44.8996,39.566,5.1285,14.5339,10.5484,2.5483,36.465
M2_D00286_21_30,M2,D00286,9,0,21:30,45.6959,40.6648,5.1281,14.4917,10.0926,2.5484,36.4654
M2_D00286_22_00,M2,D00286,9,0,22:00,46.3659,42.6884,4.3821,14.9111,12.4385,1.9405,36.0252
M2_D00286_22_30,M2,D00286,9,0,22:30,45.7375,42.3405,3.6365,15.0368,11.6879,0.6293,36.0251
M2_D00286_23_00,M2,D00286,9,0,23:00,43.685,39.9948,3.6362,14.4081,11.339,1.2424,35.9156
M2_D00286_23_30,M2,D00286,9,0,23:30,44.2297,40.4231,3.6364,13.9473,10.8565,1.2317,35.8058
M2_D00287_00_00,M2,D00287,6,0,0:00,24.4189,32.7031,-8.0011,5.1942,7.4659,-3.3479,35.2562
M2_D00287_00_30,M2,D00287,6,0,0:30,26.1776,34.5661,-7.792999999999999,5.529,8.2831,-3.3480000000000003,34.9269
M2_D00287_01_00,M2,D00287,6,0,1:00,29.5284,38.453,-8.6994,7.9584,10.4412,-3.3476,34.8168
M2_D00287_01_30,M2,D00287,6,0,1:30,29.4868,37.7025,-8.0651,8.0839,10.3871,-3.3477,34.4878
M2_D00287_02_00,M2,D00287,6,0,2:00,34.2614,40.1685,-5.9911,10.0522,11.5138,-3.3480000000000003,34.3781
M2_D00287_02_30,M2,D00287,6,0,2:30,31.2038,40.3967,-9.3605,8.9634,11.6342,-3.4010000000000002,34.1582
M2_D00287_03_00,M2,D00287,6,0,3:00,29.1931,38.8146,-10.068999999999999,8.2097,11.0445,-3.4008,33.9385
M2_D00287_03_30,M2,D00287,6,0,3:30,30.0727,39.0428,-8.9873,8.4189,11.0175,-3.4007,33.828
M2_D00287_04_00,M2,D00287,6,0,4:00,30.491999999999997,40.2765,-10.0322,9.0472,11.7547,-3.4010000000000002,33.8284
M2_D00287_04_30,M2,D00287,6,0,4:30,31.9996,40.624,-7.6654,9.5078,12.0222,-4.1255,33.4992
M2_D00287_05_00,M2,D00287,6,0,5:00,32.1672,40.9998,-8.2781,8.6703,11.5805,-3.9391,33.389
M2_D00287_05_30,M2,D00287,6,0,5:30,30.9109,38.9087,-8.1025,8.5027,10.9638,-3.1504,33.3891
M2_D00287_06_00,M2,D00287,6,0,6:00,31.0364,40.0616,-7.8199,8.4186,11.0315,-3.2727,33.389
M2_D00287_06_30,M2,D00287,6,0,6:30,31.9161,41.7367,-9.0137,9.5919,12.17,-3.2729,33.3891
M2_D00287_07_00,M2,D00287,6,0,7:00,29.1519,39.1772,-9.6851,7.162000000000001,10.4815,-4.5306,33.4989
M2_D00287_07_30,M2,D00287,6,0,7:30,27.6437,37.0591,-9.4986,6.0318,9.1676,-4.5305,33.9383
M2_D00287_08_00,M2,D00287,6,0,8:00,30.5754,39.9271,-8.9129,7.5812,10.5617,-4.5309,34.5974
M2_D00287_08_30,M2,D00287,6,0,8:30,31.9159,42.7424,-9.9732,8.1258,11.5268,-4.5308,35.0364
M2_D00287_09_00,M2,D00287,6,0,9:00,33.1305,42.9561,-9.0726,9.005,12.0628,-4.5308,35.8062
M2_D00287_09_30,M2,D00287,6,0,9:30,32.9212,43.6537,-10.9543,8.2932,11.6607,-4.5307,36.9043
M2_D00287_10_00,M2,D00287,6,0,10:00,33.34,42.071999999999996,-8.6886,7.7065,11.4058,-4.5305,37.893
M2_D00287_10_30,M2,D00287,6,0,10:30,34.0525,43.8144,-9.1524,7.3719,10.6553,-3.9445,39.5414
M2_D00287_11_00,M2,D00287,6,0,11:00,33.6749,43.5867,-9.9196,7.3299,10.6956,-4.5898,41.1892
M2_D00287_11_30,M2,D00287,6,0,11:30,36.9423,46.5754,-9.7123,9.173,12.1701,-4.5736,41.9583
M2_D00287_12_00,M2,D00287,6,0,12:00,38.8683,47.0178,-7.872999999999999,10.5547,12.8536,-3.3475,42.6176
M2_D00287_12_30,M2,D00287,6,0,12:30,36.5232,46.6022,-9.7545,9.6338,12.6394,-4.5837,43.7161
M2_D00287_13_00,M2,D00287,6,0,13:00,35.7271,46.3206,-10.3419,9.5497,12.8539,-4.5839,44.7043
M2_D00287_13_30,M2,D00287,6,0,13:30,38.0728,47.3794,-9.1202,10.7221,13.3764,-4.5837,45.1439
M2_D00287_14_00,M2,D00287,6,0,14:00,34.7642,44.7529,-9.1204,8.1676,11.1649,-4.5836,45.8033
M2_D00287_14_30,M2,D00287,6,0,14:30,36.9003,45.57,-8.3846,8.1677,10.7356,-3.9386,46.4624
M2_D00287_15_00,M2,D00287,6,0,15:00,38.2404,46.6958,-8.2145,9.5498,11.5535,-4.0672,47.0121
M2_D00287_15_30,M2,D00287,6,0,15:30,37.3186,46.5754,-8.8064,9.2984,11.7275,-3.4115,46.9021
M2_D00287_16_00,M2,D00287,6,0,16:00,35.937,45.0472,-10.2397,8.0422,11.1114,-3.412,45.0347
M2_D00287_16_30,M2,D00287,6,0,16:30,38.4498,46.4276,-7.5795,9.3401,11.6472,-3.1133,43.7164
M2_D00287_17_00,M2,D00287,6,0,17:00,37.6124,47.6744,-8.8597,9.131,11.9022,-4.0297,42.6174
M2_D00287_17_30,M2,D00287,6,0,17:30,37.4869,45.663999999999994,-8.3638,8.8798,11.1648,-4.03,42.178000000000004
M2_D00287_18_00,M2,D00287,6,0,18:00,36.4813,44.5106,-8.0279,9.341000000000001,11.4062,-4.0298,41.8482
M2_D00287_18_30,M2,D00287,6,0,18:30,39.4547,45.7305,-5.8478,10.597000000000001,11.6207,-2.8038,41.2992
M2_D00287_19_00,M2,D00287,6,0,19:00,38.0313,45.1145,-6.7326,9.592,11.232000000000001,-3.2726,40.7497
M2_D00287_19_30,M2,D00287,6,0,19:30,37.4864,44.8461,-6.7009,9.7593,11.1245,-2.7238,40.4203
M2_D00287_20_00,M2,D00287,6,0,20:00,41.5495,48.3308,-6.9082,11.3929,13.1084,-3.3366,39.7608
M2_D00287_20_30,M2,D00287,6,0,20:30,38.7434,45.5697,-6.6257,10.304,11.5801,-3.3367,39.2121
M2_D00287_21_00,M2,D00287,6,0,21:00,38.031,47.6474,-9.248,10.5546,13.2422,-3.3367,38.5526
M2_D00287_21_30,M2,D00287,6,0,21:30,39.4126,47.9422,-8.3475,11.5183,13.2155,-2.7398,38.003
M2_D00287_22_00,M2,D00287,6,0,22:00,43.1409,49.3762,-6.3802,12.9844,13.6846,-2.0355,37.6735
M2_D00287_22_30,M2,D00287,6,0,22:30,41.5075,48.3044,-7.0307,13.0675,13.8587,-2.6489,37.2344
M2_D00287_23_00,M2,D00287,6,0,23:00,39.1619,45.7981,-5.7785,11.6443,12.8939,-1.9615,37.1244
M2_D00287_23_30,M2,D00287,6,0,23:30,37.8634,45.8115,-7.6545,10.8901,12.5587,-2.5107,36.9042
M2_D00288_00_00,M2,D00288,7,0,0:00,41.34,47.8084,-6.5248,13.6121,12.639000000000001,0.0005,42.3978
M2_D00288_00_30,M2,D00288,7,0,0:30,37.4028,45.2618,-7.1642,12.23,11.7948,0.0004,42.1782
M2_D00288_01_00,M2,D00288,7,0,1:00,39.3707,44.5783,-5.2447,12.1048,11.1111,0.0,42.0681
M2_D00288_01_30,M2,D00288,7,0,1:30,36.9425,43.158,-6.3432,11.6444,11.1383,0.0002,41.9581
M2_D00288_02_00,M2,D00288,7,0,2:00,37.6543,44.6586,-7.3452,12.3985,11.8084,0.0005,41.6284
M2_D00288_02_30,M2,D00288,7,0,2:30,36.565,43.7879,-7.745,12.1888,11.7811,0.0004,41.5187
M2_D00288_03_00,M2,D00288,7,0,3:00,35.8108,44.0417,-7.9475,12.020999999999999,11.7548,0.0003,41.1891
M2_D00288_03_30,M2,D00288,7,0,3:30,35.309,43.0635,-8.0758,12.2721,12.2908,0.0002,40.9694
M2_D00288_04_00,M2,D00288,7,0,4:00,34.387,42.0581,-7.3026,10.9315,10.8164,0.0001,40.6397
M2_D00288_04_30,M2,D00288,7,0,4:30,35.2662,42.7286,-7.6975,12.4819,12.264000000000001,0.0005,40.64
M2_D00288_05_00,M2,D00288,7,0,5:00,35.5175,43.8813,-7.8996,12.105,11.8481,0.0003,40.2003
M2_D00288_05_30,M2,D00288,7,0,5:30,37.8211,44.0956,-6.7322,12.5239,11.674000000000001,0.0,40.2001
M2_D00288_06_00,M2,D00288,7,0,6:00,36.9835,43.9346,-6.7754,12.6071,11.8211,0.0001,40.2
M2_D00288_06_30,M2,D00288,7,0,6:30,36.0622,43.2912,-7.495,11.8533,11.5938,0.0003,40.2004
M2_D00288_07_00,M2,D00288,7,0,7:00,35.5597,42.7824,-6.8927,12.1468,11.9825,0.0003,40.3104
M2_D00288_07_30,M2,D00288,7,0,7:30,33.0888,40.3292,-6.8546,9.8006,10.1056,-0.6071,40.6398
M2_D00288_08_00,M2,D00288,7,0,8:00,33.0467,42.7288,-9.0624,8.9631,9.959,-1.2148,41.0791
M2_D00288_08_30,M2,D00288,7,0,8:30,36.5647,45.8518,-9.3283,11.058,11.7144,-1.2149,41.4092
M2_D00288_09_00,M2,D00288,7,0,9:00,39.4134,48.4646,-8.7045,12.7752,13.2692,-1.2147,41.5186
M2_D00288_09_30,M2,D00288,7,0,9:30,41.0884,48.8135,-8.0117,12.6495,12.8805,-1.2147,42.1778
M2_D00288_10_00,M2,D00288,7,0,10:00,40.2085,49.4567,-9.2218,11.8538,12.370999999999999,-1.2148,42.6175
M2_D00288_10_30,M2,D00288,7,0,10:30,42.4706,49.9929,-7.9316,12.6073,12.7865,-1.2148,43.2769
M2_D00288_11_00,M2,D00288,7,0,11:00,45.277,51.5878,-5.9913,14.2407,13.8457,-0.6663,44.2654
M2_D00288_11_30,M2,D00288,7,0,11:30,44.2718,52.8613,-8.4967,12.6075,12.7469,-1.3329,45.0345
M2_D00288_12_00,M2,D00288,7,0,12:00,44.7741,52.7137,-7.6866,12.9843,13.0012,-1.3326,45.2542
M2_D00288_12_30,M2,D00288,7,0,12:30,44.0622,52.6333,-8.1986,13.235999999999999,13.2686,-1.3326,45.4738
M2_D00288_13_00,M2,D00288,7,0,13:00,43.0153,52.4729,-9.4889,13.0679,13.4974,-1.3326,45.474
M2_D00288_13_30,M2,D00288,7,0,13:30,43.5177,52.4586,-8.305,13.5286,13.9392,-1.3326,46.1331
M2_D00288_14_00,M2,D00288,7,0,14:00,45.2766,54.5496,-9.6485,14.6598,14.7301,-1.962,47.1218
M2_D00288_14_30,M2,D00288,7,0,14:30,44.565,54.1342,-9.6695,14.5757,14.9177,-2.5908,47.8907
M2_D00288_15_00,M2,D00288,7,0,15:00,44.188,52.8347,-8.3686,14.702,14.7167,-1.9347,48.2207
M2_D00288_15_30,M2,D00288,7,0,15:30,45.4441,53.0351,-7.7077,14.8695,14.6628,-1.2787,48.5504
M2_D00288_16_00,M2,D00288,7,0,16:00,44.3972,53.3971,-8.3686,14.8274,15.0381,-1.2788,48.5503
M2_D00288_16_30,M2,D00288,7,0,16:30,44.8996,53.7865,-8.8704,14.1151,14.3279,-1.2466,48.4406
M2_D00288_17_00,M2,D00288,7,0,17:00,44.146,52.9284,-9.4986,13.4453,13.8725,-2.5267,48.3306
M2_D00288_17_30,M2,D00288,7,0,17:30,42.7225,51.1592,-8.1186,12.7746,12.9612,-2.5268,48.1107
M2_D00288_18_00,M2,D00288,7,0,18:00,43.0989,50.6499,-7.4681,12.6495,12.3179,-1.2631,47.5616
M2_D00288_18_30,M2,D00288,7,0,18:30,44.1044,50.7437,-6.2366,12.7755,12.0226,0.0003,46.7923
M2_D00288_19_00,M2,D00288,7,0,19:00,40.2927,47.7947,-7.622999999999999,10.8904,10.2669,0.0001,45.9133
M2_D00288_19_30,M2,D00288,7,0,19:30,43.3081,49.2023,-5.4745,11.8536,11.0178,0.0003,45.3636
M2_D00288_20_00,M2,D00288,7,0,20:00,49.1296,53.6388,-4.9149,15.5394,13.7114,0.0004,44.8146
M2_D00288_20_30,M2,D00288,7,0,20:30,49.2978,54.6167,-5.2877,15.3716,13.832,0.0004,44.3754
M2_D00288_21_00,M2,D00288,7,0,21:00,49.9255,55.2067,-5.0423,16.5865,14.5017,0.0002,44.0458
M2_D00288_21_30,M2,D00288,7,0,21:30,49.4232,55.1932,-6.2368,15.665,13.912,0.0003,43.7164
M2_D00288_22_00,M2,D00288,7,0,22:00,45.0258,50.9715,-5.6288,13.5285,12.1967,0.0004,43.4966
M2_D00288_22_30,M2,D00288,7,0,22:30,43.6854,50.3412,-6.2101,14.0733,12.6388,0.0,43.1667
M2_D00288_23_00,M2,D00288,7,0,23:00,40.7954,48.1701,-7.0466,12.6072,11.8082,-0.6183,42.9471
M2_D00288_23_30,M2,D00288,7,0,23:30,38.8262,45.677,-6.4072,12.6907,11.7545,0.0001,42.7276
M2_D00292_00_00,M2,D00292,1,0,0:00,47.0359,43.6399,3.0812,15.1624,11.6609,1.2375,17.0559
M2_D00292_00_30,M2,D00292,1,0,0:30,46.3661,42.702,3.0811,14.7439,11.3121,1.2848,17.0555
M2_D00292_01_00,M2,D00292,1,0,1:00,45.5697,42.166000000000004,3.0814,14.4923,11.3523,0.6718,17.0556
M2_D00292_01_30,M2,D00292,1,0,1:30,44.5648,41.0534,3.0810000000000004,14.1573,10.8433,0.6717,16.8359
M2_D00292_02_00,M2,D00292,1,0,2:00,45.4863,42.1791,3.0814,14.5758,11.3794,1.3544,16.836
M2_D00292_02_30,M2,D00292,1,0,2:30,44.188,40.5301,3.0814,13.8219,10.6017,1.2902,16.8356
M2_D00292_03_00,M2,D00292,1,0,3:00,44.1039,40.8522,3.0812,14.0735,10.9104,0.6557,16.726
M2_D00292_03_30,M2,D00292,1,0,3:30,44.773999999999994,41.5356,3.0813,14.2825,11.1653,0.6399,16.6164
M2_D00292_04_00,M2,D00292,1,0,4:00,44.7745,41.2943,3.0814,14.5336,11.2454,1.301,16.616
M2_D00292_04_30,M2,D00292,1,0,4:30,45.2767,41.8442,3.0814,14.9111,11.5675,1.3166,16.6163
M2_D00292_05_00,M2,D00292,1,0,5:00,46.156000000000006,42.5813,3.0814,15.2458,11.889000000000001,1.2151,16.3969
M2_D00292_05_30,M2,D00292,1,0,5:30,45.9887,42.6347,3.0811,15.1621,11.8219,0.6079,16.3969
M2_D00292_06_00,M2,D00292,1,0,6:00,46.3237,42.7557,3.0813,14.9946,11.9418,0.0001,16.3965
M2_D00292_06_30,M2,D00292,1,0,6:30,46.9102,43.6263,3.0812,15.2041,12.0229,0.6079,16.3965
M2_D00292_07_00,M2,D00292,1,0,7:00,45.5703,41.589,3.7104,14.3245,10.9639,1.2695,16.3967
M2_D00292_07_30,M2,D00292,1,0,7:30,42.8056,38.9224,4.1104,11.6863,8.766,0.6451,16.3965
M2_D00292_08_00,M2,D00292,1,0,8:00,43.0569,39.9677,3.8814,12.020999999999999,9.2751,0.0004,16.3966
M2_D00292_08_30,M2,D00292,1,0,8:30,45.7799,42.742,2.6121,13.3194,10.3878,0.0004,16.3968
M2_D00292_09_00,M2,D00292,1,0,9:00,47.4548,44.8463,2.6123,13.8216,11.1111,0.0004,16.7258
M2_D00292_09_30,M2,D00292,1,0,9:30,47.9156,44.873000000000005,2.6123,14.1573,11.1782,0.0002,17.3854
M2_D00292_10_00,M2,D00292,1,0,10:00,49.6329,47.0446,2.6125,15.372,12.5586,0.0001,17.9348
M2_D00292_10_30,M2,D00292,1,0,10:30,51.3499,48.358000000000004,2.6121,16.4608,13.202,0.0002,18.4842
M2_D00292_11_00,M2,D00292,1,0,11:00,51.0145,47.9556,2.6122,16.3767,13.1216,0.0,19.1433
M2_D00292_11_30,M2,D00292,1,0,11:30,49.1722,46.4277,2.6121,14.9946,11.9693,0.0003,20.1325
M2_D00292_12_00,M2,D00292,1,0,12:00,48.418,45.5295,2.6125,14.1153,11.0311,0.0002,21.0109
M2_D00292_12_30,M2,D00292,1,0,12:30,49.9675,47.0579,2.6123,15.665,12.3042,0.0002,21.6701
M2_D00292_13_00,M2,D00292,1,0,13:00,49.2136,46.5084,2.6124,15.6653,12.4784,0.0005,22.2195
M2_D00292_13_30,M2,D00292,1,0,13:30,49.4232,46.6691,2.612,16.083,12.7463,0.6187,22.8783
M2_D00292_14_00,M2,D00292,1,0,14:00,49.3812,46.3879,2.6123,16.2093,12.7196,0.6187,23.2081
M2_D00292_14_30,M2,D00292,1,0,14:30,49.9675,47.2318,2.6122,16.838,13.1489,0.6078,23.7574
M2_D00292_15_00,M2,D00292,1,0,15:00,50.4286,47.5675,2.6122,16.796,13.1619,1.2318,24.1968
